,name,close_approach_date,miss_distance_km,relative_velocity_kmh,is_potentially_hazardous,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_sentry_object,estimated_diameter_mean
2267,(2023 YH2),2024-07-09,49165539.404420495,41270.5888908016,False,22.45,86.0111940119,192.3268766365,False,139.1690353242
2268,(2024 AP3),2024-07-09,13993120.629800728,52695.4688616193,False,24.34,36.0209345803,80.5452583346,False,58.28309645745
2269,(2024 CK4),2024-07-09,63640120.44846569,52782.6975544606,False,19.74,299.6090838515,669.9462781683,False,484.7776810099
2270,(2024 LW),2024-07-09,26660394.83162913,57686.184221576,False,22.24,94.7447112647,211.8556148964,False,153.30016308055
2271,(2024 LG2),2024-07-09,30105469.579107024,21639.8471812072,False,22.34,90.4804968225,202.3205415331,False,146.4005191778
2272,(2024 LN5),2024-07-09,9810755.188553547,27093.8694598349,False,24.95,27.1991277348,60.8190985438,False,44.0091131393
2273,(2024 LF6),2024-07-09,41050961.90635956,10150.0948909039,False,22.7,76.6575573531,171.4115092306,False,124.03453329185
2274,(2024 LL6),2024-07-09,32516022.26244659,18601.8065157113,False,24.02,41.7402433392,93.3340215038,False,67.5371324215
2275,(2024 NB1),2024-07-09,5591943.741830811,35002.8736809434,False,23.79,46.4039528246,103.7623929406,False,75.0831728826
2276,(2024 NR1),2024-07-09,6485333.49991499,30157.2408639701,False,25.74,18.9040551929,42.2707524617,False,30.5874038273
2277,(2024 NA2),2024-07-09,2245491.883823394,14632.3238294031,False,25.2,24.2412481101,54.2050786336,False,39.22316337185
2278,527841 (2008 CR1),2024-07-13,70731327.19185406,116181.6408836485,False,19.61,318.0936332215,711.2789870931,False,514.6863101573
2279,(2003 GR22),2024-07-13,62388340.83847738,68581.8886104346,True,22.16,98.3003301856,219.8062205057,False,159.05327534565
2280,(2010 EJ43),2024-07-13,48334587.817970976,82352.7361371053,False,21.08,161.6422833399,361.4431335863,False,261.5427084631
2281,(2012 VC26),2024-07-13,10622337.48606631,13439.2934802245,False,28.7,4.8367648822,10.8153350678,False,7.826049975
2282,(2014 DR),2024-07-13,17279139.21186744,60096.9630662831,False,20.54,207.2788433771,463.4895840887,False,335.3842137329
2283,(2015 DD155),2024-07-13,47564713.5412523,12723.2193722636,False,22.02,104.8467508916,234.4444622136,False,169.6456065526
2284,(2016 CU246),2024-07-13,71133022.2761309,48231.8507994822,False,26.5,13.3215566698,29.7879062798,False,21.5547314748
2285,(2019 AE3),2024-07-13,22003938.22705284,28039.8913044561,False,27.4,8.801465209,19.6806745089,False,14.24106985895
2286,(2019 MF3),2024-07-13,44009950.16481982,52670.5882692995,False,22.93,68.9532874451,154.1842379994,False,111.56876272225
2287,(2019 VW),2024-07-13,35317024.11490426,20461.2427232565,False,26.75,11.8728498794,26.5484994169,False,19.21067464815
2288,(2021 CZ2),2024-07-13,72096544.29358001,77094.6817123919,False,22.45,86.0111940119,192.3268766365,False,139.1690353242
2289,(2021 JQ3),2024-07-13,38187975.26853184,36069.3189539107,False,24.0,42.1264610556,94.1976305719,False,68.16204581375
2290,(2022 WU),2024-07-13,61458781.02314865,63059.6506052534,False,24.67,30.9424698617,69.1894660026,False,50.06596793215
2291,(2023 RO16),2024-07-13,40078362.379917584,29883.9827880483,False,27.86,7.1212294074,15.9235530382,False,11.5223912228
2292,(2024 BJ4),2024-07-13,34418531.887629904,25110.9307678353,False,25.65,19.7040262138,44.0595420444,False,31.881784129099998
2293,(2024 EW1),2024-07-13,23073896.00241145,15133.7888153272,False,26.77,11.7639989374,26.3051013113,False,19.034550124349998
2294,(2024 LD3),2024-07-13,46282089.67786973,46299.4106206039,False,20.6,201.6299194428,450.8582061718,False,326.2440628073
2295,(2024 NG),2024-07-13,3444526.11224945,25334.8568343969,False,26.44,13.694777373,30.6224531427,False,22.158615257850002
2296,(2024 NC1),2024-07-13,34071424.70708118,70320.8213660383,True,21.67,123.1841912659,275.4482254239,False,199.3162083449
2297,(2024 NB2),2024-07-13,3835702.955326809,47786.8752134593,False,25.15,24.8058993152,55.4676771118,False,40.1367882135
2298,(2024 OT),2024-07-13,4243182.435724436,29972.1457567928,False,24.88,28.0902093949,62.8116177092,False,45.45091355205
2299,528857 (2009 CT),2024-07-12,44057130.62529638,53811.4117874764,False,19.67,309.4246986173,691.8946600257,False,500.6596793215
2300,(2014 BA33),2024-07-12,60877622.6941801,98684.7585107767,False,21.87,112.3453176718,251.2117672679,False,181.77854246985
2301,(2020 FA2),2024-07-12,31233260.260390863,28697.3285781673,False,27.5,8.4053340207,18.7948982439,False,13.6001161323
2302,(2021 TN1),2024-07-12,57081918.81341965,16869.740441405,False,26.33,14.4063836669,32.2136531891,False,23.310018428
2303,(2024 MX1),2024-07-12,25802394.394465767,28355.9229608492,False,21.64,124.8978540673,279.2800919383,False,202.0889730028
2304,(2024 MH2),2024-07-12,9335890.84359312,44604.320810063,False,23.5,53.0340723319,118.5877908577,False,85.8109315948
2305,(2024 LG9),2024-07-12,22600268.96647401,28617.7552132158,False,23.87,44.7254765433,100.0092058768,False,72.36734121005
2306,(2024 NC2),2024-07-12,9355638.031709284,30205.6909111242,False,24.95,27.1991277348,60.8190985438,False,44.0091131393
2307,(2024 OU),2024-07-12,5415008.431865946,30530.4345910049,False,24.31,36.5220356958,81.6657544926,False,59.0938950942
2308,(2024 PM1),2024-07-12,12897826.420626575,32954.5871784676,False,23.99,42.320907965,94.6324270793,False,68.47666752215
2309,(2024 QY1),2024-07-12,8584798.429855071,12909.3205690887,False,24.81,29.0104841428,64.8694146035,False,46.93994937315
2310,86450 (2000 CK33),2024-07-11,57349472.4646651,62443.2741984421,False,18.45,542.6939456932,1213.5005535475,False,878.09724962035
2311,418233 (2008 DV),2024-07-11,52882720.36552368,71698.0183677094,False,18.2,608.9126221057,1361.5700153859,False,985.2413187458001
2312,(2010 GA34),2024-07-11,65362208.071168266,62838.0225327362,False,22.5,84.0533402073,187.9489824394,False,136.00116132335
2313,(2016 NB1),2024-07-11,11392839.580166018,30392.4013182926,False,23.9,44.1118199997,98.6370281305,False,71.3744240651
2314,(2019 AP8),2024-07-11,13019247.00821953,4657.8819683898,False,24.44,34.3997254657,76.9201245487,False,55.6599250072
2315,(2019 QU2),2024-07-11,18774619.94543757,70777.7396447393,False,22.21,96.0627414896,214.8028200758,False,155.4327807827
2316,(2020 BW12),2024-07-11,33548754.29831164,44186.1210871823,False,26.1,16.0160337979,35.8129403019,False,25.9144870499
2317,(2022 YS5),2024-07-11,4212212.505159592,20993.1485702406,False,24.84,28.6124453783,63.9793728683,False,46.2959091233
2318,(2024 EX),2024-07-11,51005240.25916581,29410.2568466997,False,27.67,7.7723970203,17.3796080855,False,12.5760025529
2319,(2024 LX5),2024-07-11,10051507.51372086,26894.602053024,False,24.36,35.690692667,79.8068149676,False,57.7487538173
2320,(2024 NK),2024-07-11,28292610.935537733,42150.8095051705,False,22.66,78.0827277491,174.5982871157,False,126.3405074324
2321,(2024 NL),2024-07-11,45642390.62065406,47119.3171475497,False,22.02,104.8467508916,234.4444622136,False,169.6456065526
2322,(2024 NK3),2024-07-11,118732.433547351,38105.0363825014,False,28.72,4.7924211552,10.7161794798,False,7.754300317499999
2323,(2007 EN),2024-07-10,67407234.91964704,54895.6773407621,False,21.26,148.7835704774,332.6901775226,False,240.736874
2324,(2014 DJ23),2024-07-10,32288060.375646837,51809.5616677211,False,22.4,88.0146520901,196.8067450894,False,142.41069858975
2325,(2015 DP155),2024-07-10,36043051.31576508,39197.7900923544,True,21.62,126.0535196822,281.8642388124,False,203.9588792473
2326,(2016 AH65),2024-07-10,47202039.34098945,29846.375616316,False,25.8,18.388867207,41.1187571041,False,29.75381215555
2327,(2016 GX220),2024-07-10,65064041.80387046,19508.077025228,False,28.8,4.6190746028,10.328564805,False,7.473819703899999
2328,(2016 JU28),2024-07-10,19353913.68655444,23456.9544627771,False,27.7,7.6657557353,17.1411509231,False,12.4034533292
2329,(2018 RA1),2024-07-10,69796157.41152096,30760.2181585872,False,26.4,13.9493822934,31.1917670523,False,22.57057467285
2330,(2022 OA),2024-07-10,28438115.01494582,54563.5081556597,False,24.67,30.9424698617,69.1894660026,False,50.06596793215
2331,(2023 XW1),2024-07-10,31515255.865609314,22791.9997310042,False,27.51,8.3667150189,18.7085435306,False,13.53762927475
2332,(2024 ME),2024-07-10,14844042.514629733,29636.4029795937,True,21.44,136.9477737298,306.2245314272,False,221.5861525785
2333,(2024 ME1),2024-07-10,4344028.439301829,30217.7076147334,False,24.68,30.8003021266,68.8715692826,False,49.835935704600004
2334,(2024 ND1),2024-07-10,18731873.50598867,10346.7938166968,False,25.1,25.3837029364,56.7596852866,False,41.0716941115
2335,445267 (2009 SD229),2024-07-15,53701046.96884987,19460.2963122516,False,19.56,325.5029857646,727.8468030489,False,526.67489440675
2336,(2008 VN),2024-07-15,69897960.93122508,63039.9018012397,False,16.9,1108.0388212642,2477.6501260554,False,1792.8444736597999
2337,(2013 NP11),2024-07-15,32867762.937822837,47971.4274280094,False,21.37,141.4343753131,316.2568775553,False,228.84562643419997
2338,(2020 PF3),2024-07-15,69234767.8875608,82594.9552999792,False,25.8,18.388867207,41.1187571041,False,29.75381215555
2339,(2021 AL6),2024-07-15,68807561.8186737,94011.61919576,True,20.57,204.4348710282,457.1302685904,False,330.7825698093
2340,(2021 GL10),2024-07-15,22700617.287857488,19586.160242015,False,23.26,59.2318062676,132.4463452445,False,95.83907575605001
2341,614266 (2008 VN),2024-07-15,69897625.15880586,63039.6175401072,False,16.95,1082.8167784033,2421.2519236872,False,1752.0343510452499
2342,(2024 JF2),2024-07-15,15736982.132723082,29026.0561371845,False,22.7,76.6575573531,171.4115092306,False,124.03453329185
2343,(2024 LD5),2024-07-15,45176701.307537965,8332.7730466149,False,21.8,116.0259082094,259.4418179074,False,187.7338630584
2344,(2024 OQ1),2024-07-15,30551432.857245773,13479.3318510108,False,22.82,72.536229467,162.1959399198,False,117.3660846934
2345,(2024 RP4),2024-07-15,34017255.61754991,11000.4746764926,False,22.58,81.0130488243,181.1506842357,False,131.08186653
2346,187040 (2005 JS108),2024-07-14,12974127.273362014,37706.4275169463,True,19.22,380.6755436269,851.2163929215,False,615.9459682741999
2347,215442 (2002 MQ3),2024-07-14,69509842.2426052,84985.7161456771,False,18.52,525.4785303417,1175.0057145608,False,850.24212245125
2348,(2016 CV193),2024-07-14,72010357.59472093,69671.6261359654,False,22.57,81.3869880675,181.9868378029,False,131.68691293519998
2349,(2016 TZ19),2024-07-14,21629324.80030273,52214.323625221,False,23.15,62.3096019112,139.3285055244,False,100.81905371779999
2350,(2017 SS10),2024-07-14,50183382.39811827,39966.2351808617,False,25.2,24.2412481101,54.2050786336,False,39.22316337185
2351,(2018 GB),2024-07-14,48299248.04386471,29626.657626932,False,24.96,27.0741590945,60.5396601689,False,43.8069096317
2352,(2019 VF6),2024-07-14,67582327.70744605,31116.0098175797,True,21.16,155.7955241278,348.36938254,False,252.0824533339
2353,(2021 VK1),2024-07-14,46468506.78507114,21264.1391553459,False,24.55,32.7005439282,73.1206391247,False,52.910591526450006
2354,(2023 OU),2024-07-14,36052796.016298376,46618.3022873483,False,26.09,16.089960451,35.9782453236,False,26.0341028873
2355,(2024 ES),2024-07-14,35803455.44197202,24626.2196061247,False,25.05,25.974965333,58.0817881978,False,42.0283767654
2356,(2024 LX),2024-07-14,30975820.322744623,23012.3796774828,False,22.31,91.7392059155,205.1351006288,False,148.43715327215
2357,(2024 OC1),2024-07-14,29351250.106132574,44052.3415855717,False,21.93,109.2835958696,244.36554919,False,176.8245725298
2358,(2024 NG4),2024-07-14,551524.217624079,69748.9428836034,False,25.51,21.0162379322,46.9937366478,False,34.00498729
2359,(2002 XT90),2024-07-08,26084799.79312951,88582.5024473981,False,19.03,415.484643414,929.0519062809,False,672.26827484745
2360,(2010 VD72),2024-07-08,57412244.55370539,55113.7747191786,True,21.54,130.7841085841,292.4421571708,False,211.61313287745
2361,(2020 KT4),2024-07-08,59558748.30485871,24834.2928816161,False,23.24,59.7798714231,133.6718561883,False,96.7258638057
2362,(2021 NA6),2024-07-08,37481081.06677211,8761.3364875241,False,23.32,57.6175751061,128.836814636,False,93.22719487105
2363,(2022 JH2),2024-07-08,54807115.41109865,10753.6938376245,False,24.79,29.2789148476,65.4696439067,False,47.37427937715
2364,(2022 VA3),2024-07-08,52761043.12782496,47082.3166026677,False,22.52,83.2827345523,186.225855811,False,134.75429518165
2365,(2024 LN2),2024-07-08,35264509.65261413,32114.190329177,False,20.2,242.4124811008,542.0507863358,False,392.23163371830003
2366,(2024 MK1),2024-07-08,14616215.161194468,43617.0132396734,False,23.99,42.320907965,94.6324270793,False,68.47666752215
2367,(2024 MT1),2024-07-08,1507563.873208327,65228.5061488505,False,23.28,58.6887658036,131.2320698525,False,94.96041782805
2368,(2024 MK2),2024-07-08,11067077.442582918,33223.6980139383,False,24.09,40.4161533403,90.3732662579,False,65.3947097991
2369,(2024 NP3),2024-07-08,12893063.583480664,49313.1000994535,False,22.56,81.7626533358,182.8268508796,False,132.2947521077
2370,(2024 OG),2024-07-08,6189582.729584924,17393.8226812857,False,25.4,22.1082810359,49.435619262,False,35.77195014895
2371,(2024 OV),2024-07-08,10123248.713137422,40505.7326902337,False,23.55,51.8268694616,115.8884031771,False,83.85763631935001
2372,470004 (2006 MJ10),2024-07-07,46252773.31240114,107887.7642606644,False,18.65,494.942760925,1106.7256583997,False,800.8342096623501
2373,(2011 CD22),2024-07-07,57526831.6751544,59054.9509867118,False,22.39,88.4209092655,197.7151637501,False,143.0680365078
2374,(2011 YJ28),2024-07-07,18044829.415679663,50901.6369252888,True,21.32,144.7288051255,323.623446563,False,234.17612584425
2375,(2013 GN3),2024-07-07,64161731.898792855,24217.6602651301,False,23.6,50.6471458835,113.2504610618,False,81.94880347265
2376,(2016 JY5),2024-07-07,42265742.91130032,20270.7582532342,False,27.1,10.1054341542,22.5964377109,False,16.350935932549998
2377,(2016 SK2),2024-07-07,45296272.4316239,36340.4118680928,False,25.3,23.150212221,51.7654482198,True,37.4578302204
2378,(2017 FS91),2024-07-07,23464166.043040022,43284.6591220494,False,26.3,14.6067964271,32.6617897446,False,23.63429308585
2379,(2017 MK),2024-07-07,48254245.89293301,65173.0354806413,False,25.3,23.150212221,51.7654482198,False,37.4578302204
2380,(2017 ND),2024-07-07,10135492.26657162,26418.1768834095,False,24.7,30.5179232594,68.2401509401,False,49.37903709974999
2381,(2019 KD),2024-07-07,67080896.80034487,63756.3542542121,False,23.48,53.5247905613,119.6850701766,False,86.60493036895
2382,(2019 WS4),2024-07-07,60680570.47992315,26603.76909275,False,24.5,33.4622374455,74.8238376074,False,54.14303752645
2383,(2020 BJ8),2024-07-07,50563432.95945353,70377.625841742,False,24.14,39.496169372,88.3161195666,False,63.906144469299996
2384,(2022 CC1),2024-07-07,63104267.38563304,48401.7190860744,False,27.12,10.012786977,22.3892723248,False,16.2010296509
2385,(2022 WW2),2024-07-07,60474034.67325521,54427.0895983256,False,25.57,20.4434871028,45.713026859,False,33.0782569809
2386,(2024 CK5),2024-07-07,67266937.07051176,17905.753669182,False,27.5,8.4053340207,18.7948982439,False,13.6001161323
2387,207398 (2006 AS2),2024-07-02,8358867.30422099,65188.7084874391,True,20.36,225.1930466786,503.5469604336,False,364.3700035561
2388,413216 (2003 MA),2024-07-02,67515579.1424635,61749.492179477,False,18.83,455.5698523357,1018.6851583223,False,737.127505329
2389,(2018 TY5),2024-07-02,48408022.15112041,64529.3130721175,False,22.24,94.7447112647,211.8556148964,False,153.30016308055
2390,(2020 SG3),2024-07-02,74731470.63912909,29219.3053989763,False,25.1,25.3837029364,56.7596852866,False,41.0716941115
2391,(2022 DX4),2024-07-02,31191754.869911693,16921.4843799694,False,24.8,29.1443904535,65.1688382168,False,47.156614335149996
2392,(2022 DC5),2024-07-02,30930573.65409441,24934.1988143115,False,22.93,68.9532874451,154.1842379994,False,111.56876272225
2393,(2022 BY39),2024-07-02,5070330.541208568,10703.6709109635,False,29.93,2.7450798165,6.1381850734,True,4.44163244495
2394,(2023 HC3),2024-07-02,24298224.926847316,20343.3555493114,False,23.94,43.3066885476,96.8366994728,False,70.0716940102
2395,(2023 WG1),2024-07-02,49217264.93242361,38632.5374018576,False,26.7,12.14940408,27.1668934089,False,19.65814874445
2396,(2024 DE1),2024-07-02,49945522.29345103,24814.5460220259,False,24.7,30.5179232594,68.2401509401,False,49.37903709974999
2397,(2024 LH),2024-07-02,1676430.502376446,15594.6062846756,False,25.19,24.3531406274,54.4552779086,False,39.404209268
2398,(2024 NB),2024-07-02,1812576.26262988,45822.5765307364,False,25.53,20.8235599047,46.5628954805,False,33.693227692600004
2399,(2024 NC),2024-07-02,5210423.919975136,19845.432847151,False,24.94,27.3246732042,61.0998267476,False,44.2122499759
2400,(2024 NT1),2024-07-02,14064450.225637771,27863.6203391865,False,24.93,27.4507981651,61.3818507339,False,44.4163244495
2401,(2024 NT2),2024-07-02,7998524.452124006,23456.1795489043,False,25.91,17.4805453169,39.0876876124,False,28.28411646465
2402,(2024 NY2),2024-07-02,7083536.082684541,26170.7792051801,False,24.54,32.851482781,73.4581486599,False,53.15481572045
2403,(2024 RD16),2024-07-02,43861605.341538735,37060.2979204806,False,22.1,101.054341542,225.9643771094,False,163.50935932570002
2404,263976 (2009 KD5),2024-07-06,43800043.97797993,62799.0772746971,True,18.39,557.8982210671,1247.4983468323,False,902.6982839497
2405,354876 (2006 BG55),2024-07-06,62431305.33178159,71119.4895983722,False,18.45,542.6939456932,1213.5005535475,False,878.09724962035
2406,(2006 QQ23),2024-07-06,27041628.816834603,38360.1364700346,True,19.71,303.7770613871,679.2661592667,False,491.52161032690003
2407,(2012 CA55),2024-07-06,52612292.99903467,67428.6796431979,True,21.84,113.9081967216,254.706471064,False,184.3073338928
2408,(2013 LC7),2024-07-06,61682965.36925367,84659.1157797602,False,19.36,356.9069266704,798.0681496756,False,577.4875381730001
