,name,close_approach_date,miss_distance_km,relative_velocity_kmh,is_potentially_hazardous,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_sentry_object
3822,(2021 GN),2024-04-10,53460496.46616897,70328.2942171145,False,23.45,54.2693945693,121.3500553547,False
3823,(2021 PT3),2024-04-10,11181205.971761446,29032.2221012146,False,25.66,19.6134944368,43.8571068371,False
3824,(2021 PF7),2024-04-10,34760729.29600482,27525.124188271,False,27.81,7.287104149,16.2944602362,False
3825,(2023 DA),2024-04-10,20688686.84382646,16110.0887043819,False,26.42,13.8214935879,30.905799213,True
3826,(2023 VU5),2024-04-10,34030755.6883736,40343.1653636118,False,21.76,118.1829908933,264.2652014216,False
3827,(2024 AZ2),2024-04-10,53416413.84846481,65515.7064209674,False,21.05,163.8909514948,366.4713084395,False
3828,(2024 FL1),2024-04-10,12816288.370859241,32375.9000764995,False,24.28,37.0301078223,82.8018383048,False
3829,(2024 FG2),2024-04-10,20869754.77999029,73505.9470866098,False,22.14,99.2098919421,221.8400624229,False
3830,(2024 FT2),2024-04-10,4512467.30832047,42697.2427371306,False,25.14,24.9203981441,55.7237042765,False
3831,(2024 FZ3),2024-04-10,9494440.874530725,29660.3689920975,False,25.28,23.3644184974,52.2444280149,False
3832,(2024 GT1),2024-04-10,24196184.997629236,52664.184048811,False,24.05,41.1675457307,92.0534307207,False
3833,(2024 GC3),2024-04-10,19591077.891850013,13984.8205741699,False,25.13,25.0354254756,55.980913209,False
3834,(2024 GX3),2024-04-10,71553.977682256,36595.2359964283,False,29.71,3.0377706139,6.7926615927,False
3835,(2024 GJ5),2024-04-10,2845022.028010899,29793.0482597606,False,26.73,11.9827080067,26.7941496575,False
3836,666220 (2010 AO60),2024-04-10,35258520.51684847,22246.5459049733,False,21.73,119.8270800671,267.9414965754,False
3837,673713 (2015 FQ117),2024-04-10,68443965.88609463,120638.6309517196,True,20.87,178.0553291829,398.1438198091,False
3838,(2009 HD),2024-04-13,12005543.985976137,36084.1377788312,False,22.92,69.271561359,154.8959201062,False
3839,(2013 ER89),2024-04-13,55524656.53814565,53378.0655990268,True,20.21,241.2986969214,539.5602891983,False
3840,(2018 TD4),2024-04-13,48976978.90381708,64073.2083416294,False,22.11,100.5900390178,224.9261651032,False
3841,(2019 UV13),2024-04-13,62525921.85565538,103533.4884153884,False,20.77,186.44681832,416.9077599521,False
3842,(2020 QL6),2024-04-13,69534163.639913,62019.5951538587,False,19.32,363.5423218434,812.9053443399,False
3843,(2021 GQ5),2024-04-13,3373694.423003128,26856.0932783524,False,28.51,5.2790402903,11.8042929452,False
3844,(2022 FF2),2024-04-13,44950757.70544153,33409.8363166426,False,23.27,58.9596608383,131.8378095647,False
3845,(2022 HT3),2024-04-13,66022556.10742025,56690.1588040733,False,20.91,174.8054531691,390.8768761237,False
3846,(2023 QL7),2024-04-13,60380993.205515504,50842.9689377252,True,20.73,189.9131234709,424.6586539002,False
3847,(2023 UM9),2024-04-13,54423224.71731985,38123.6565673966,False,22.92,69.271561359,154.8959201062,False
3848,(2024 CH11),2024-04-13,16442374.371868014,35998.8683048808,False,22.27,93.4447650924,208.9488468882,False
3849,(2024 FP3),2024-04-13,1020285.657638708,22824.5726087494,False,26.09,16.089960451,35.9782453236,False
3850,(2024 GX),2024-04-13,16534008.437806549,115652.7181712624,False,23.59,50.8809224871,113.773201439,False
3851,(2024 GT2),2024-04-13,876715.848770145,24403.6552660035,False,27.43,8.6807045791,19.4106455316,False
3852,(2024 GE3),2024-04-13,3811042.120451984,26445.64805967,False,26.08,16.164228334,36.1443133586,False
3853,(2024 GV3),2024-04-13,510409.726379221,39354.2180694331,False,28.62,5.0182810059,11.2212174594,True
3854,(2024 GG6),2024-04-13,3370846.049638754,37851.3111296135,False,25.26,23.5806068,52.7278397554,False
3855,(2024 HB2),2024-04-13,43574401.14240113,15187.4284042369,False,22.94,68.6364758671,153.4758257748,False
3856,(2006 JF),2024-04-14,33884001.37468656,95427.8196531167,False,19.64,313.7292249562,701.5198735305,False
3857,(2009 UL1),2024-04-14,28076630.192548405,86701.5584001806,False,23.5,53.0340723319,118.5877908577,False
3858,(2013 FM9),2024-04-14,73015393.54468758,78578.7558810574,False,23.8,46.1907460282,103.2856480504,False
3859,(2014 JG55),2024-04-14,52722401.698808216,71239.9868231242,False,29.2,3.8419789106,8.5909260123,False
3860,(2015 FJ35),2024-04-14,68319864.57947022,47318.4767133058,False,24.1,40.2304579834,89.9580388169,False
3861,(2019 GO5),2024-04-14,27513377.367278244,28841.1724583747,False,23.3,58.1507039646,130.0289270043,False
3862,(2021 JR4),2024-04-14,26471747.639060054,48550.7742810613,False,25.07,25.7368254194,57.5492911629,False
3863,(2022 EO),2024-04-14,28720893.77997351,20491.6714948781,False,29.49,3.3616692116,7.516920875,False
3864,(2022 UO1),2024-04-14,6403749.643279862,50547.6175252583,False,25.19,24.3531406274,54.4552779086,False
3865,(2023 FN13),2024-04-14,1272663.921433923,17654.0415059448,False,27.21,9.606274149,21.4802820076,False
3866,(2023 TK12),2024-04-14,29683142.15107701,66480.8749652786,False,25.77,18.644681832,41.6907759952,False
3867,(2023 TW26),2024-04-14,37325612.27324332,17865.7602651975,False,28.59,5.0880922487,11.3773201439,False
3868,(2024 EK1),2024-04-14,17965827.678119883,38556.7497343303,True,21.93,109.2835958696,244.36554919,False
3869,(2024 EM4),2024-04-14,14789640.785450837,36055.8252210416,False,22.93,68.9532874451,154.1842379994,False
3870,(2024 FJ3),2024-04-14,61139479.76325447,30978.8377209268,False,21.57,128.9896833431,288.4297003513,False
3871,(2024 GN),2024-04-14,13039001.691188984,33405.0040496052,False,24.52,33.1554538086,74.1378485408,False
3872,(2024 GA1),2024-04-14,3642805.268396991,65223.9864665377,False,24.11,40.0456158192,89.5447191727,False
3873,(2024 GF1),2024-04-14,19789949.485482328,48202.1179726918,False,24.51,33.3084924299,74.4800533014,False
3874,(2024 GG2),2024-04-14,17824652.706753217,52717.9543028777,False,24.23,37.8926498379,84.7305408852,False
3875,(2024 GB3),2024-04-14,7494892.63123981,61653.4889911456,False,24.47,33.9277435382,75.8647408746,False
3876,(2024 GQ5),2024-04-14,27148690.626870282,66147.9588586598,False,23.83,45.5569852336,101.8685158322,False
3877,(2024 GB6),2024-04-14,1796234.849541708,18566.0666051369,False,27.28,9.3015425396,20.7988814142,False
3878,662564 (2006 JF),2024-04-14,33883990.977634594,95427.8298920048,False,19.59,321.0369173714,717.8603705294,False
3879,(2024 HB),2024-04-14,520841.215773895,43616.6944666852,False,27.99,6.7074118933,14.9982289464,False
3880,(2024 HG),2024-04-14,403997.604933164,62362.568731945,False,27.28,9.3015425396,20.7988814142,False
3881,(2024 HX),2024-04-14,212743.998594646,34709.7953719597,False,27.38,8.8829041639,19.8627775481,False
3882,(2024 HB3),2024-04-14,24418203.794887718,29198.3530788341,False,23.9,44.1118199997,98.6370281305,False
3883,(2024 SH2),2024-04-14,70705391.33433323,27557.3624539796,False,27.18,9.7399107341,21.7791024963,False
3884,215588 (2003 HF2),2024-04-11,53378164.48554576,117691.3199196634,True,19.42,347.1802220654,776.3185769818,False
3885,363599 (2004 FG11),2024-04-11,7793400.864308651,89080.8108428714,True,21.05,163.8909514948,366.4713084395,False
3886,(2012 KK11),2024-04-11,60934544.055404045,56976.6411693781,False,25.3,23.150212221,51.7654482198,False
3887,(2014 DD112),2024-04-11,48365950.59254244,16380.504278286,False,23.99,42.320907965,94.6324270793,False
3888,(2015 DK200),2024-04-11,15965785.941375412,23983.5064062972,False,25.61,20.0703514113,44.8786700881,False
3889,(2015 KY157),2024-04-11,20630235.709743682,62443.7297469536,False,22.08,101.9893858518,228.0551997482,False
3890,(2016 CF137),2024-04-11,24289824.991487026,10631.732676839,False,25.77,18.644681832,41.6907759952,False
3891,(2020 HK3),2024-04-11,60976292.093628354,126552.4459115648,False,24.2,38.4197891064,85.9092601232,False
3892,(2021 HF1),2024-04-11,26921821.402913004,27667.6905712662,False,27.85,7.1540995088,15.9970528196,False
3893,(2021 RB16),2024-04-11,47739462.71770371,20695.1623584843,False,26.84,11.3908196722,25.4706471064,False
3894,(2021 YB),2024-04-11,24502287.237453315,17409.8208850377,False,27.52,8.3282734552,18.6225855811,True
3895,(2024 FA1),2024-04-11,28424800.879314754,33573.7748629427,False,22.48,84.8310761886,189.6880529621,False
3896,(2024 GZ),2024-04-11,7786441.421798381,20008.5330494372,False,26.46,13.5692228993,30.3417048048,False
3897,(2024 GJ2),2024-04-11,18673.688760833,51765.1366133905,False,30.37,2.2415837861,5.0123337231,False
3898,(2024 GW2),2024-04-11,25905547.376716003,69015.2137914528,False,23.61,50.4144433858,112.7301224584,False
3899,(2024 GU3),2024-04-11,3693237.088980124,27654.0031935019,False,25.79,18.4737463615,41.3085526634,False
3900,(2024 GP5),2024-04-11,6636183.878081565,70923.2867669146,False,24.83,28.7445144255,64.2746882356,False
3901,(2024 GY5),2024-04-11,792400.185430947,56409.3490461458,False,27.96,6.8007212874,15.2068750946,True
3902,(2024 GC6),2024-04-11,3627797.894314544,45331.0902420628,False,25.77,18.644681832,41.6907759952,False
3903,(2024 HV),2024-04-11,7511238.008671537,60973.1702225604,False,24.56,32.5502985765,72.7846803049,False
3904,(2024 HW),2024-04-11,41229760.427875705,73814.6798427006,False,22.29,92.5880583366,207.0331923453,False
3905,171839 (2001 JM1),2024-04-12,38513963.98704884,37446.6713227556,True,19.23,378.9264983795,847.3054088524,False
3906,(2007 EC),2024-04-12,19959518.91048392,15933.2088636346,False,22.23,95.1820329819,212.8334959841,False
3907,(2008 GU20),2024-04-12,28762374.591522638,22122.1532514293,False,23.16,62.0233152954,138.6883491905,False
3908,(2010 GA7),2024-04-12,38485786.37552648,55746.929700995,False,21.27,148.0999720661,331.1616050056,False
3909,(2011 GP59),2024-04-12,33895153.880935274,52334.2609513517,False,24.3,36.6906137531,82.0427064882,False
3910,(2011 XS2),2024-04-12,50935813.787591755,137479.1638502153,False,18.21,606.1149227377,1355.3141694186,False
3911,(2013 GT66),2024-04-12,17005171.80626211,50269.4437377546,False,25.2,24.2412481101,54.2050786336,False
3912,(2014 VG2),2024-04-12,67494274.34132491,60159.4268491822,False,22.72,75.9547566429,169.839999068,False
3913,(2015 FN35),2024-04-12,56533370.47142454,31514.0216959439,False,23.73,47.7040198012,106.6694310755,False
3914,(2018 GQ),2024-04-12,32553989.289305583,36726.4795278985,False,23.46,54.0200493507,120.792502496,False
3915,(2018 RR5),2024-04-12,69420395.68648052,24960.7769543521,False,26.37,14.1434375313,31.6256877555,False
3916,(2020 DC2),2024-04-12,64753287.339565545,69226.5588750349,False,18.99,423.2090796502,946.324270793,False
3917,(2020 HK6),2024-04-12,45668344.71415525,86631.7560471965,False,27.6,8.0270316728,17.948988478,False
3918,(2020 QW),2024-04-12,53885777.53958448,69850.2034057306,False,25.36,22.5193046679,50.3546960434,False
3919,(2021 JV6),2024-04-12,23674709.75616271,16945.8443914549,False,23.69,48.5909037451,108.6525638621,False
3920,(2021 RJ19),2024-04-12,7518895.489803014,41166.2597055779,False,25.79,18.4737463615,41.3085526634,False
3921,(2021 TK2),2024-04-12,29888683.461024765,60418.6165328414,False,24.33,36.1871996599,80.917038355,False
3922,(2023 HR1),2024-04-12,32168515.146952197,77262.3104971421,False,26.22,15.1549663572,33.8875349715,False
3923,(2023 XB4),2024-04-12,72175728.95941523,12015.1339688993,False,28.18,6.1454682123,13.7416846762,True
3924,(2023 XU4),2024-04-12,35029972.65519192,11604.7612020701,False,27.37,8.9239057866,19.9544599636,False
3925,(2024 FX3),2024-04-12,3652123.196126746,42215.9510236392,False,25.5,21.113244479,47.2106498806,False
3926,(2024 GA2),2024-04-12,5501643.834576299,50047.0746202188,False,25.37,22.4158378614,50.1233372306,False
3927,(2024 HN2),2024-04-12,7143339.162638084,25949.1534039065,False,24.88,28.0902093949,62.8116177092,False
3928,(2024 RK1),2024-04-12,37708599.30612859,27026.6917088853,False,26.74,11.9276524644,26.6710417224,False
3929,(1998 WL4),2024-04-06,55576262.22329509,85828.7326659361,False,19.49,336.1669211578,751.6920874957,False
3930,(2006 QV89),2024-04-06,64200819.30897964,27184.8836226148,False,25.5,21.113244479,47.2106498806,False
3931,(2010 EG21),2024-04-06,20663619.38698119,31314.379910434,False,24.5,33.4622374455,74.8238376074,False
3932,(2010 TK),2024-04-06,71581199.99170011,87366.5436031139,False,25.3,23.150212221,51.7654482198,False
3933,(2014 GJ1),2024-04-06,63195073.74151665,73838.618338374,False,24.2,38.4197891064,85.9092601232,False
3934,(2015 XW377),2024-04-06,69112774.89363787,68677.8572884489,False,21.8,116.0259082094,259.4418179074,False
3935,(2016 SK2),2024-04-06,53197558.02889131,32859.4491457737,False,25.3,23.150212221,51.7654482198,True
3936,(2017 WY14),2024-04-06,48690803.77346742,58265.6595901513,False,22.24,94.7447112647,211.8556148964,False
3937,(2018 BG5),2024-04-06,61954021.30111306,30464.9740399655,False,24.08,40.602705828,90.7904103018,False
3938,(2019 QU1),2024-04-06,51394374.50788597,57061.7018322743,False,23.79,46.4039528246,103.7623929406,False
3939,(2020 VL),2024-04-06,11133901.270253858,13839.2565030045,False,25.12,25.1509837491,56.239309364,False
3940,(2021 JM3),2024-04-06,64795957.58881926,74629.4997614602,False,27.07,10.2460147468,22.9107854722,False
3941,(2024 FB3),2024-04-06,48304118.59147702,10987.328119837,False,22.8,73.2073989347,163.696720474,False
3942,(2024 GE5),2024-04-06,7969478.290328214,26905.1630442449,False,26.24,15.0160247905,33.5768521834,False
3943,(2024 LX2),2024-04-06,22823491.517953236,38866.9250292977,False,21.24,150.1602479051,335.768521834,False
3944,(2024 SR2),2024-04-06,45704091.31966898,53788.2689704687,False,24.34,36.0209345803,80.5452583346,False
3945,307918 (2004 EU9),2024-04-07,66007260.892076135,57056.3797152571,False,19.02,417.4024333919,933.340215038,False
3946,(2008 YY32),2024-04-07,49661044.08166035,67557.6894430886,False,25.2,24.2412481101,54.2050786336,False
3947,(2011 SY120),2024-04-07,70969899.11310634,90900.1066530762,False,23.27,58.9596608383,131.8378095647,False
3948,(2014 GF1),2024-04-07,7685486.361373758,28225.2136206014,False,25.88,17.7237239257,39.6314515123,False
3949,(2015 FV117),2024-04-07,56599851.43573722,94579.7520647275,False,22.1,101.054341542,225.9643771094,False
3950,(2017 FQ63),2024-04-07,61014935.61701527,71881.7899342334,False,25.1,25.3837029364,56.7596852866,False
3951,(2018 BN6),2024-04-07,71451774.81103791,35064.6256072107,False,26.8,11.6025908209,25.9441817907,True
3952,(2019 YT1),2024-04-07,36397356.921421416,11175.5162168882,False,25.38,22.3128464417,49.8930414151,False
3953,(2021 TT4),2024-04-07,74121704.03629002,61903.2987788605,False,28.13,6.2886145559,14.0617696313,False
3954,(2023 RX36),2024-04-07,49042799.93208605,39530.478519288,False,24.39,35.2009980055,78.7118244161,False
3955,(2024 CY6),2024-04-07,26114177.23940842,22320.479095058,False,22.46,85.6160084723,191.4432149063,False
3956,(2024 FG),2024-04-07,4732276.515119476,35288.3565150702,False,24.06,40.9783980394,91.6304836251,False
3957,(2024 FH2),2024-04-07,6138858.490045302,70805.4043586231,False,22.33,90.8981358201,203.2544107219,False
3958,(2024 GB),2024-04-07,5262312.808852282,32282.3781799798,False,24.25,37.5452479361,83.9537266171,False
3959,(2024 GJ1),2024-04-07,5234492.676400075,40293.2211712366,False,25.84,18.053232555,40.3682552065,False
3960,(2024 GP1),2024-04-07,12372718.793278577,38682.9871252787,False,22.83,72.2029557657,161.4507172686,False
3961,(2024 GE2),2024-04-07,1704309.606309007,16910.0990007102,False,27.97,6.7694748114,15.1370058502,False
3962,(2024 GR5),2024-04-07,24111348.83842095,39750.9945552814,False,23.56,51.5887466264,115.3559443307,False
3963,(2024 JK2),2024-04-07,25590227.335016564,28540.1691296068,False,23.73,47.7040198012,106.6694310755,False
3964,(2024 GB15),2024-04-07,6561768.88601492,1610.5668457513,False,26.95,10.828167784,24.2125192369,False
3965,(2024 SF1),2024-04-07,55726525.77389702,22711.6829351617,False,24.55,32.7005439282,73.1206391247,False
3966,(2024 TO8),2024-04-07,69143991.91500458,57375.2566055005,False,24.62,31.6632125734,70.8010957001,False
3967,10165 (1995 BL2),2024-04-04,58793977.70907295,52709.8587781025,False,17.37,892.3905786578,1995.4459963592,False
3968,25330 (1999 KV4),2024-04-04,29348140.75928399,31725.4747208345,False,16.74,1192.7652464423,2667.1041722442,False
3969,(2005 HB4),2024-04-04,67276913.16903037,56674.1415818556,False,24.4,35.0392641108,78.3501764334,False
3970,(2016 AX147),2024-04-04,45597782.48059237,45384.3034589588,False,17.65,784.4314124479,1754.0419619197,False
3971,(2016 HP6),2024-04-04,33432598.074723773,43761.546282605,False,25.4,22.1082810359,49.435619262,False
3972,(2016 YW7),2024-04-04,29398916.939204074,75253.466244861,True,20.68,194.3367683899,434.5502246474,False
3973,(2018 XF5),2024-04-04,31996524.121389765,12644.2493873839,False,23.7,48.3676488219,108.1533506775,False
3974,(2019 RH2),2024-04-04,37751982.40419264,21786.1616265341,False,25.39,22.2103282246,49.6638037128,False
3975,(2020 FW5),2024-04-04,11694968.590321615,42786.4207364698,False,25.72,19.078972262,42.6618789186,False
3976,(2020 HD1),2024-04-04,49069795.70547562,55438.240824909,False,23.74,47.4848397396,106.1793295584,False
3977,(2020 PH2),2024-04-04,44849061.7914853,95928.103584922,False,21.0,167.7084621628,375.0075217981,False
3978,(2021 FD1),2024-04-04,897391.650704549,31853.8163677875,False,26.62,12.6053519682,28.1864238812,False
3979,(2023 GC2),2024-04-04,3300480.357757482,20385.673041139,False,27.29,9.2588058337,20.7033192345,False
3980,(2023 TC1),2024-04-04,54899610.99621073,24515.095274605,False,26.9,11.0803882126,24.7765012606,False
3981,(2023 TK1),2024-04-04,40179076.88696724,54122.0213270117,False,23.86,44.9319199631,100.470827397,False
3982,(2024 GH1),2024-04-04,1291125.929208706,32037.340723661,False,28.23,6.0055802772,13.4288857443,False
3983,675797 (2016 AX147),2024-04-04,45597777.932817124,45384.2951995184,False,17.54,825.1919385245,1845.1852690256,False
3984,(2024 HC),2024-04-04,2898583.735230172,5768.4782631014,False,27.44,8.6408203645,19.3214617164,True
3985,(2024 HQ2),2024-04-04,14477345.702441517,60545.1580116462,False,23.15,62.3096019112,139.3285055244,False
3986,(2024 JL),2024-04-04,42354413.57807224,67304.2490333734,False,21.1,160.1603379786,358.1294030194,False
3987,(2024 SU2),2024-04-04,39204315.61146461,56602.3897106917,False,24.05,41.1675457307,92.0534307207,False
